id	product_type	google_product_category	link	title	description	image_link	price	condition	shipping_weight	upc	ean	jan	isbn	availability	brand	gtin	mpn	identifier_exists
655	Engineered Wood > By Brand > Parador > Trendtime 8	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-8/parador-classic-trendtime-8-oak-handscraped-white-oil.html	Parador Classic Trendtime 8 Oak Handscraped White Oil	Parador Classic TT8 Oak Handscraped White OilA superb rustic grade Oak plank. with Handsraped and Brushing to enhance the grainFull of character showing natures natural beautywith colour variation between the boards..Please note: Parador reccomend a finishing coat of oil is applied after installation.Parador Classic Trendtime 8 Handscraped brushed and white oiled1 strip 15mm wood floor Oak rustic gradeThickness:15mmWidth:190mmLength:1882mmStyle1 StripPack Size:2.861 m2Finish StyleHandscraped brushed white OilInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT8/Parador-Handscraped-1441841-r.500.jpg	55.19	new	0					in stock	Parador Flooring		1441841	TRUE
656	Engineered Wood > By Brand > Parador > Trendtime 8	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-8/-oak-smoked-handscraped-white-oil.html	Parador Classic Trendtime 8 Oak smoked Handscraped White Oil	Parador Classic TT8 Oak Smoked Handscraped Brushed White OilA superb rustic grade Oak Smoked Plank. with Handsraped and Brushing to enhance the grainFull of character showing natures natural beautywith colour variation between the boards..Please note: Parador reccomend a finishing coat of oil is applied after installation.Parador Classic Trendtime 8 Smoked Handscraped brushed and white oiled1 strip 15mm wood floor Oak rustic gradeThickness:15mmWidth:190mmLength:1882mmStyle1 StripPack Size:2.861 m2Finish StyleSmok Handscrap brush white OilInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT8/Parador-Handscraped-smoked-1441843-r.500.jpg	58.79	new	0					in stock	Parador Flooring		1441843	TRUE
657	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/parador-trendtime-4-cherry-select-nature-grade-satin-lacquer.html	Parador TT4 Cherry Select Nature Grade Satin Lacquer	Parador TT4 American Cherry Nature Grade Satin LacquerA clean grade Cherry floor displaying Cherry wood at its best.Smooth surface with Beveled on 4 sidesParador Classic Trendtime 4 Cherry 1 strip Bevelled 4 sides1 strip 13mm wood floor Cherry Clean Nature gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish StyleSatin LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1257371-cherry-r-image.500.jpg	87.59	new	0					in stock	Parador Flooring		1257371	TRUE
658	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-oak-anthracite-brushed-matt-lacquer.html	Parador TT4 Oak Anthracite Brushed Matt Lacquer 	"Parador TT4 Oak Anthracite Brushed, Matt Lacquer A character grade Oak floor with a brushed surface andBeveled on 4 sidesStained grey with a Matt lacquer finishParador Trendtime 4 Oak Anthracite stained Grey 1 strip Beveled 4 sides1 strip 13mm wood floor Oak Anthracite Living-Character gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish Stylestained Grey Matt LacquerInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1475218-anthracite-r.500.jpg	57.00	new	0					in stock	Parador Flooring		1475218	TRUE
659	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-oak-artkis-matt-lacquer.html	Parador TT4 Oak Artkis Matt Lacquer 	Parador TT4 Oak Artkis Stained White Matt Lacquer A character grade Oak floor Beveled on 4 sidesStained white with a Matt lacquer finishParador Trendtime 4 Oak Artkis stained White 1 strip Beveled 4 sides1 strip 13mm wood floor Oak Artkis Living-Character gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish Stylestained White Matt LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1386875-arktis-r-image.500.jpg	51.00	new	0					in stock	Parador Flooring		1386875	TRUE
661	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-oak-chateau-matt-lacquer.html	Parador TT4 Oak Chateau Matt Lacquer 	"Parador TT4 Oak Chateau, Matt Lacquer A Rustic grade Oak floor with a rich patina full of attactive grain patternsand colour variation Beveled on 4 sideswith a Matt lacquer finishParador Trendtime 4 Oak Chateau 1 strip Beveled 4 sides1 strip 13mm wood floor Oak Chateau Rustic gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish StyleMatt LacquerInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1368900-chateau-r.500.jpg	51.00	new	0					in stock	Parador Flooring		1368900	TRUE
662	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-oak-barrique-brushed-matt-lacquer.html	Parador TT4 Oak Barrique Matt Lacquer 	Parador TT4 Oak Barrique Matt Lacquer A Rustic grade Oak floor Beveled on 4 sidesStained Dark Grey with lighter tones showing through. Matt lacquer finishParador Trendtime 4 Oak Barrique stained Dark Grey 1 strip Beveled 4 sides1 strip 13mm wood floor Oak Barrique Rustic gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish Stylestained Dark Grey Matt LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1257372-barrique-r.500.jpg	51.00	new	0					in stock	Parador Flooring		1257372	TRUE
663	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-oak-grey-limed-brushed-matt-lacquer.html	Parador TT4 Oak Grey Limed Brushed Matt Lacquer 	Parador TT4 Oak Grey Limed Brushed Matt Lacquer A character grade Oak floor Brushed surface Beveled on 4 sidesStained Grey limed effect with a Matt lacquer finishParador Trendtime 4 Oak Grey Limed brushed 1 strip Beveled 4 sides1 strip 13mm wood floor Oak Grey Limed Living-Character gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish Stylestained Grey Limed Matt LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1475217-grey-limed-r.500.jpg	57.00	new	0					in stock	Parador Flooring		1475219	TRUE
667	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-walnut-antique-matt-lacquer.html	Parador TT4 Walnut Antique Matt Lacquer 	Parador TT4 Walnut Antique. Matt Lacquer A Character grade Walnut floor smooth surfaceBeveled on 4 sideswith a stained Matt lacquer finishParador Trendtime 4 Walnut Antique1 strip Beveled 4 sides1 strip 13mm wood floor Walnut AntiqueThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish StyleStained and Matt LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1518200-walnut-antique-r.500.jpg	75.59	new	0					in stock	Parador Flooring		1518200	TRUE
668	Solid Wood > Parador Oak Solido Click 	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/parador-solido-click/parador-solido-click-solid-oak-satin-lacquer.html	Parador Solido Click Solid Oak Satin Lacquer	Parador Solido Click Solid Oak Satin lacquerA superb solid Oak click joining floor German manufacturing at its best.Living Character gradewith some colour variation. and knots.Natural SatinLacquer finish. Beveled on 4 sides.this product is availble in a mix of 4 different lengths.Parador Solido click Satin Lacquer1 strip 156mm solid wood floor Oak Living gradeThickness:16mmWidth:156mmLength:1160. 1460. 1760. 2060mmStyle1 StripSold by m2:1 m2Finish StyleNatural Satin LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Solido-oak-living-european-1s-lg.500.jpg	78.00	new	0					in stock	Parador Flooring		Parador-solido-156mm	TRUE
665	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-oak-metallic-brushed-matt-lacquer.html	Parador TT4 Oak Metallic Brushed Matt Lacquer 	Parador TT4 Oak Metallic Brushed Matt Lacquer A character grade Oak floor Brushed surface Beveled on 4 sidesStained Grey Metallic effect with a Matt lacquer finishParador Trendtime 4 Oak Metallic. Brushed 1 strip Beveled 4 sides1 strip 13mm wood floor Oak Metallic Brushed Living-Character gradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish Stylestained Grey Metallic Matt LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/parador-TT4-1475219-metallic-r.500.jpg	57.00	new	0					in stock	Parador Flooring		1475219	TRUE
666	Engineered Wood > By Brand > Parador > Trendtime 4	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/trendtime-4/parador-tt4-walnut-nature-matt-lacquer.html	Parador TT4 Walnut Nature Matt Lacquer 	Parador TT4 Walnut Nature. Matt Lacquer A Clean Nature grade Walnut floor smooth surfaceBeveled on 4 sideswith a Matt lacquer finishParador Trendtime 4 Walnut 1 strip Beveled 4 sides1 strip 13mm wood floor Walnut clean Nature GradeThickness:13mmWidth:160mmLength:2010mmStyle1 StripPack Size:2.894 m2Finish StyleSmooth Surface Matt LacquerInstallation:Easy Click	http://www.woodfloorshop.co/images/source/Parador/Parador_TT4/Parador-TT4-1257369-walnut-nature-r.500.jpg	82.79	new	0					in stock	Parador Flooring		1257369	TRUE
669	Engineered Wood > By Brand > Parador > Parador 3060	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/parador-3060/parador-3060-smoked-oak-matt-lacquer.html	Parador 3060 Smoked Oak Matt Lacquer	"Parador 3060 Smoked Oak, Matt LacquerA superb rustic grade floor smoked with colour variation from dark to lighter tones full of Character. Matt Lacquer finish. Beveled on 4 sides.Parador 3060 Smoked Oak Matt Lacquer1 strip 13mm wood floor Oak Living gradeThickness:13mmWidth:185mmLength:2200mmStyle1 StripPack Size:3.663 m2Finish StyleSmoked Oak, Matt LacquerInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador-3060/Parador-3060-Oak-smoked-r-.500.jpg	56.39	new	0					in stock	Parador Flooring		1518243	TRUE
670	Engineered Wood > By Brand > Parador > Parador 3060	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/parador-3060/parador-3060-pure-oak-matt-lacquer.html	Parador 3060 Oak Pure Natural Oil	"Parador 3060 Oak Pure, Natural OilA superb rustic grade floor with colour variation from mid to lighter tones full of Character. Natural Oil finish. Beveled on 4 sides.Parador recommend that an additional coat of oil is applied immediately after installationParador 3060 Oak Pure Natural Oil 1 strip 13mm wood floor Oak Rustic gradeThickness:13mmWidth:185mmLength:2200mmStyle1 StripPack Size:3.663 m2Finish StyleNatural OilInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador-3060/Parador-3060-oak-pure-1601484-r-.500.jpg	52.79	new	0					in stock	Parador Flooring		1601484	TRUE
674	Engineered Wood > By Brand > Parador > Parador 3060	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/parador-3060/parador-eco-balance-oak-balsalt-grey-oiled.html	Parador Eco Balance Oak Basalt Grey Oiled 	"Parador Eco Balance Oak Basalt Natural OilA superb Character Country grade floor with a brushed surface full of Character. stained grey Natural Oil finish. Beveled on 4 sides.Parador recommend that an additional coat of oil is applied immediately after installationParador Eco Balance Oak Basalt. Brushed, stained, Natural Oil 1 strip 13mm wood floor Oak Country gradeThickness:13mmWidth:185mmLength:2200mmStyle1 StripPack Size:3.663 m2Finish Stylestained and Natural OilInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/parador-eco-balance-balsalt-1428953-r-.500.jpg	56.39	new	0					in stock	Parador Flooring		1428953	TRUE
672	Engineered Wood > By Brand > Parador > Parador 3060	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/parador-3060/parador-3060-oak-patina-grey-natural-oil-p672.html	Parador 3060 Oak Patina Grey Natural Oil	"Parador 3060 Oak Patina Grey, Natural OilA superb rustic grade floor with colour variation from darker to lighter tones full of Character. Grey stained Natural Oil finish. Beveled on 4 sides.Parador recommend that an additional coat of oil is applied immediately after installationParador 3060 Oak Patina Grey Natural Oil 1 strip 13mm wood floor Oak Rustic gradeThickness:13mmWidth:185mmLength:2200mmStyle1 StripPack Size:3.663 m2Finish StyleGrey stained Natural OilInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador-3060/Parador-3060-oak-Patina-grey-r-.500.jpg	52.79	new	0					in stock	Parador Flooring		1518220	TRUE
673	Engineered Wood > By Brand > Parador > Parador 3060	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/parador-3060/parador-3060-oak-barolo-natural-oil.html	Parador 3060 Oak Barolo Natural Oil	"Parador 3060 Oak Barolo , White stained, Natural OilA superb rustic grade floor with colour variation.Full of Character. Stained white Natural Oil finish. Beveled on 4 sides.Parador recommend that an additional coat of oil is applied immediately after installationParador 3060 Oak Barolo stained white Natural Oil 1 strip 13mm wood floor Oak Rustic gradeThickness:13mmWidth:185mmLength:2200mmStyle1 StripPack Size:3.663 m2Finish StyleStained White Natural OilInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador-3060/Parador-3060-Barolo-r-.500.jpg	52.79	new	0					in stock	Parador Flooring		1586875	TRUE
683	Solid Wood > Boen Solid Oak	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak-137mm.html	Boen Solid Oak Traditional 137mm	"Boen Solid Oak Traditional 137mm,Micro BevelBoen solid Oak flooring &quot;Natural plus&quot; is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 137mm solid Oak Traditional floor Oak Rustic gradeThickness:20mmWidth:137mmLength:800 - 2200mmStyle1 StripSold by m2:1.52m2 per packFinish StyleNatural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/boen-solid-oak-traditonal.500.jpg	50.54	new	0					in stock	Boen Flooring		EICA4KFD	TRUE
677	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-clic-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Clic 189mm Rustic Oak Oiled floor	"Furlong Rustic Oak Brushed and UV Oiled 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:Brushed and UV OiledInstallationClic system GluelessFurlong Emerald Engineered Hardwood flooring rangeFurlong Emerald ClicLock system as Floating Floor (Glueless)Hardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-rustic-oak-lac-p.500.jpg	46.79	new	0					in stock	Furlong Flooring		13771	TRUE
678	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-clic-189mm-oak-trend-lac-floor.html	Furlong Emerald Clic 189mm Oak Trend lac floor	"Furlong Oak Trend Lacquered 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:LacqueredInstallationClic SystemFurlong Emerald Engineered Hardwood flooring rangeFurlong Emerald ClicLock system as Floating Floor (Glueless)Hardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-trend-oak-p.500.jpg	49.79	new	0					in stock	Furlong Flooring		13769	TRUE
679	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-clic-nutmeg-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Clic Nutmeg 189mm Rustic Oak Oiled floor	"Furlong Nutmeg Rustic Oak Brushed and UV Oiled 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:Brushed and UV OiledInstallationClic System (glueless)Furlong Emerald Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-nutmeg-oak-p.500.jpg	47.99	new	0					in stock	Furlong Flooring		13768	TRUE
680	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-clic-smoked-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Clic Smoked 189mm Rustic Oak Oiled floor	"Furlong Emerald 189 Clic Smoked Rustic Oak Brushed and UV Oiled 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:Brushed and UV OiledInstallationClic System (Glueless)Furlong Emerald Engineered Hardwood flooring rangeFurlong Emerald ClicLock system as Floating Floor (Glueless)Hardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-smoked-oak-p.500.jpg	47.99	new	0					in stock	Furlong Flooring		13774	TRUE
681	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-clic-scandic-white-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Clic Scandic White 189mm Rustic Oak Oiled floor	"Furlong Emerald 189 Clic Scandic White Rustic Oak Brushed and UV Oiled 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:Brushed and UV OiledInstallationClic System (Glueless)Furlong Emerald Engineered Hardwood flooring rangeFurlong Emerald ClicLock system as Floating Floor (Glueless)Hardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/scandic-white-oak-p.500.jpg	47.99	new	0					in stock	Furlong Flooring		13772	TRUE
682	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-clic-silver-grey-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Clic Silver Grey 189mm Rustic Oak Oiled floor	"Furlong Emerald 189 Clic Silver Grey Rustic Oak Brushed and UV Oiled 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:Brushed and UV OiledInstallationClic System (Glueless)Furlong Emerald Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/silver-grey-oak.500.jpg	47.99	new	0					in stock	Furlong Flooring		13767	TRUE
694	Solid Wood > Boen Solid Oak	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak/boen-solid-oak-historical-162mm.html	Boen Solid Oak Historical 162mm	"Boen Solid Oak Historical 162mm,Micro BevelBoen solid Oak Historical Aged effect with renovation plugs Antique stained Oiled finishBoen &quot;Natural plus&quot; is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 162mm solid Oak Historical Aged and Stained floor Rustic gradeThickness:20mmWidth:162mmLength:800 - 2200mmStyle1 StripSold by m2:1.8m2 per packFinish StyleAged and StainedNatural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/historical.500.jpg	68.28	new	0					in stock	Boen Flooring		EHCB4KFD	TRUE
684	Solid Wood > Boen Solid Oak	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak-traditional-162mm.html	Boen Solid Oak Traditional 162mm	"Boen Solid Oak Traditional 162mm,Micro BevelBoen solid Oak &quot;natural plus&quot; flooring is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 162mm solid Oak floor Oak Rustic gradeThickness:20mmWidth:162mmLength:800 - 2200mmStyle1 StripSold by m2:1.8m2 per packFinish StyleNatural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/boen-solid-oak-traditonal.500.jpg	55.43	new	0					in stock	Boen Flooring		EIBC4KFD	TRUE
685	Solid Wood > Boen Solid Oak	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak-traditional-187mm.html	Boen Solid Oak Traditional 187mm	"Boen Solid Oak Traditional 187mm,Micro BevelBoen solid Oak &quot;natural plus&quot; flooring is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 187mm solid Oak floor Oak Rustic gradeThickness:20mmWidth:187mmLength:800 - 2200mmStyle1 StripSold by m2:2.08m2 per packFinish StyleNatural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/boen-solid-oak-traditonal.500.jpg	59.41	new	0					in stock	Boen Flooring		EICC4KFD	TRUE
686	Solid Wood	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak-stonewash-grey-137mm.html	Boen Solid Oak Stonewash Old Grey 137mm	"Boen Solid Oak Stonewash Old Grey 137mm,Micro BevelBoen solid Oak Stonewash Old Grey. Brushed Textured surface with a stained white oil finish&quot;Natural plus&quot; is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 137mm solid Oak Stonewash Grey Oak Rustic gradeThickness:20mmWidth:137mmLength:800 - 2200mmStyle1 StripSold by m2:1.52m2 per packFinish StyleBrushed Stained White Natural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/grey.500.jpg	53.99	new	0					in stock	Boen Flooring		OGCA4KFD	TRUE
688	Solid Wood > Boen Solid Oak	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak-stonewash-old-grey-162mm.html	Boen Solid Oak Stonewash Old Grey 162mm	"Boen Solid Oak Stonewash Old Grey 162mm,Micro BevelBoen solid Oak Stonewash Old Grey. Brushed Textured surface with a stained white oil finish&quot;Natural plus&quot; is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 162mm solid Oak Stonewash Grey Oak Rustic gradeThickness:20mmWidth:162mmLength:800 - 2200mmStyle1 StripSold by m2:1.8m2 per packFinish StyleBrushed Stained White Natural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/grey.500.jpg	58.20	new	0					in stock	Boen Flooring		OGCB4KFD	TRUE
689	Solid Wood > Boen Solid Oak	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/solid-wood/boen-solid-oak-stonewash-old-grey-187mm.html	Boen Solid Oak Stonewash Old Grey 187mm	"Boen Solid Oak Stonewash Old Grey 187mm,Micro BevelBoen solid Oak Stonewash Old Grey. Brushed Textured surface with a stained white oil finish&quot;Natural plus&quot; is fully finished with Live Natural Oil and driedin the air according to the traditional technique. This way, theyare perfectly protected and the lively character of the woodis maintainedThe boards are offered in three widths. and can be laid as a mixed width floor. 1 strip 187mm solid Oak Stonewash Grey Oak Rustic gradeThickness:20mmWidth:187mmLength:800 - 2200mmStyle1 StripSold by m2:2.08m2 per packFinish StyleBrushed Stained White Natural Live OilInstallation:Tongue and groove"	http://www.woodfloorshop.co/images/source/Boen/boen-solids/grey.500.jpg	62.39	new	0					in stock	Boen Flooring		OGCC4KFD	TRUE
